Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
T023314,2024-11-25,6141,Male,63,Sports,5,4595,22975
T023315,2025-03-22,6622,Female,67,Books,5,1765,8825
T023316,2024-01-11,3487,Male,45,Home,7,1359,9513
T023317,2025-02-16,6199,Male,57,Beauty,3,3207,9621
T023318,2025-02-05,11076,Female,33,Fashion,4,707,2828
T023319,2025-06-18,5858,Female,40,Sports,5,4911,24555
T023320,2023-01-27,9026,Male,44,Electronics,3,3735,11205
T023321,2023-07-19,2572,Male,54,Fashion,6,3805,22830
T023322,2024-08-18,4956,Female,18,Fashion,1,212,212
T023323,2025-03-27,9117,Female,40,Beauty,2,800,1600
T023324,2023-01-30,1903,Female,35,Groceries,2,672,1344
T023325,2024-07-31,11788,Male,26,Beauty,7,2555,17885
T023326,2023-02-18,8538,Male,68,Electronics,9,735,6615
T023327,2023-06-04,3132,Female,40,Books,1,1504,1504
T023328,2024-06-21,1222,Male,42,Electronics,9,179,1611
T023329,2025-05-06,4904,Male,41,Fashion,6,2971,17826
T023330,2024-03-19,2268,Male,27,Books,5,3080,15400
T023331,2025-04-01,5171,Female,48,Groceries,4,2577,10308
T023332,2024-09-27,4219,Female,25,Sports,5,2838,14190
T023333,2025-03-20,4874,Male,61,Fashion,4,2157,8628
T023334,2023-12-16,10090,Male,66,Sports,2,720,1440
T023335,2024-05-03,4322,Female,38,Fashion,5,1265,6325
T023336,2024-10-14,9843,Male,47,Sports,5,1610,8050
T023337,2024-07-13,11037,Male,65,Groceries,2,2051,4102
T023338,2023-09-12,1716,Male,50,Groceries,4,3807,15228
T023339,2023-02-18,7848,Male,37,Fashion,3,3402,10206
T023340,2023-07-17,8961,Male,30,Beauty,1,4904,4904
T023341,2025-02-25,4263,Male,33,Beauty,1,1202,1202
T023342,2024-07-03,11615,Female,31,Groceries,9,519,4671
T023343,2025-08-18,9095,Male,28,Beauty,3,391,1173
T023344,2023-10-09,4031,Male,49,Electronics,3,3505,10515
T023345,2024-02-12,8628,Male,49,Fashion,7,743,5201
T023346,2025-01-13,2079,Male,19,Books,8,2554,20432
T023347,2024-10-31,4344,Female,20,Home,10,1855,18550
T023348,2023-09-07,6292,Male,40,Home,9,3838,34542
T023349,2025-03-06,3075,Female,24,Sports,9,2155,19395
T023350,2025-02-07,5164,Female,34,Sports,5,4615,23075
T023351,2023-03-23,10550,Female,18,Sports,7,4970,34790
T023352,2023-08-31,9332,Male,48,Electronics,3,1394,4182
T023353,2024-06-04,7807,Male,47,Groceries,8,1379,11032
T023354,2023-02-10,4466,Female,70,Groceries,2,1838,3676
T023355,2025-02-04,10537,Female,44,Home,9,2580,23220
T023356,2024-02-16,6250,Male,44,Electronics,10,366,3660
T023357,2024-01-16,8713,Female,55,Groceries,5,1339,6695
T023358,2023-09-27,7381,Female,66,Electronics,7,1114,7798
T023359,2023-10-21,10328,Female,63,Beauty,1,1966,1966
T023360,2025-09-23,6244,Female,22,Books,5,3330,16650
T023361,2024-05-20,9780,Female,32,Electronics,2,1918,3836
T023362,2024-11-28,11248,Female,66,Groceries,7,3839,26873
T023363,2023-06-06,11367,Female,42,Groceries,4,3110,12440
T023364,2024-01-05,9584,Female,33,Groceries,3,1235,3705
T023365,2024-04-20,8106,Male,30,Fashion,3,1477,4431
T023366,2024-04-04,5459,Male,69,Beauty,7,2846,19922
T023367,2024-12-31,3696,Male,26,Beauty,4,2031,8124
T023368,2025-05-07,1041,Male,35,Beauty,1,3118,3118
T023369,2023-07-02,10492,Female,44,Books,3,3085,9255
T023370,2024-11-23,7513,Male,50,Books,9,3669,33021
T023371,2024-12-18,11609,Male,26,Books,8,3199,25592
T023372,2025-09-02,7025,Male,49,Fashion,8,1464,11712
T023373,2024-12-12,3672,Female,37,Fashion,9,3443,30987
T023374,2024-10-17,5572,Male,57,Fashion,4,940,3760
T023375,2025-07-27,2849,Male,58,Electronics,1,4985,4985
T023376,2023-04-02,9747,Male,45,Electronics,7,566,3962
T023377,2024-04-25,11186,Female,27,Sports,10,2362,23620
T023378,2025-01-30,3581,Male,70,Beauty,5,4435,22175
T023379,2024-05-06,5265,Male,51,Books,3,632,1896
T023380,2023-06-28,10483,Female,50,Electronics,1,2730,2730
T023381,2025-04-02,4178,Male,57,Groceries,1,170,170
T023382,2023-01-15,10976,Male,53,Home,5,2144,10720
T023383,2024-05-22,9686,Male,47,Sports,10,1218,12180
T023384,2023-03-29,5921,Male,22,Home,5,2562,12810
T023385,2025-02-05,6656,Male,40,Books,5,1203,6015
T023386,2023-09-05,7555,Female,36,Groceries,9,4174,37566
T023387,2023-03-23,10682,Male,21,Beauty,9,4695,42255
T023388,2024-05-21,10555,Female,30,Fashion,4,894,3576
T023389,2025-09-12,4441,Female,18,Home,2,2562,5124
T023390,2023-07-21,6001,Male,33,Groceries,10,3027,30270
T023391,2025-07-25,1037,Male,63,Fashion,3,116,348
T023392,2023-05-12,11429,Female,69,Fashion,8,2803,22424
T023393,2024-04-21,3167,Female,41,Fashion,3,888,2664
T023394,2024-03-06,11118,Male,22,Beauty,2,3261,6522
T023395,2024-10-06,4747,Female,56,Sports,10,1692,16920
T023396,2024-09-13,3148,Male,22,Books,4,4899,19596
T023397,2025-05-07,1623,Female,26,Books,1,2863,2863
T023398,2024-04-11,8511,Female,29,Groceries,4,1917,7668
T023399,2023-07-28,9757,Male,54,Groceries,2,83,166
T023400,2025-03-31,9009,Male,65,Books,3,1505,4515
T023401,2023-11-28,7436,Male,46,Books,1,2537,2537
T023402,2025-07-15,1363,Female,23,Fashion,10,4528,45280
T023403,2023-04-19,3371,Female,46,Sports,1,4320,4320
T023404,2023-08-07,7824,Male,57,Home,3,4936,14808
T023405,2024-01-10,5581,Male,20,Beauty,2,247,494
T023406,2023-07-06,3246,Female,27,Electronics,10,4986,49860
T023407,2025-07-25,9336,Female,45,Books,5,4786,23930
T023408,2025-01-21,9996,Male,69,Books,1,934,934
T023409,2024-10-24,11331,Female,66,Fashion,10,3601,36010
T023410,2024-03-06,3202,Male,69,Beauty,5,4567,22835
T023411,2025-04-22,1667,Male,66,Books,10,3233,32330
T023412,2023-10-22,10755,Male,35,Electronics,3,3055,9165
T023413,2023-04-04,1014,Female,20,Electronics,7,1764,12348
T023414,2025-07-10,8906,Female,59,Sports,1,4750,4750
T023415,2025-04-08,10804,Male,45,Electronics,7,2146,15022
T023416,2023-07-04,11096,Male,49,Electronics,5,801,4005
T023417,2024-11-23,8218,Female,39,Electronics,7,3942,27594
T023418,2023-12-02,10134,Female,41,Electronics,1,3339,3339
T023419,2024-09-05,8506,Male,57,Groceries,7,3146,22022
T023420,2023-09-16,3289,Female,47,Beauty,10,2289,22890
T023421,2025-07-21,4774,Male,22,Fashion,9,1568,14112
T023422,2025-05-04,5352,Male,34,Sports,3,967,2901
T023423,2024-04-20,3928,Male,25,Beauty,10,421,4210
T023424,2023-11-08,8158,Male,54,Home,8,2169,17352
T023425,2023-12-30,4681,Male,66,Beauty,3,574,1722
T023426,2023-09-24,7887,Female,42,Groceries,5,3188,15940
T023427,2023-01-04,11231,Female,30,Beauty,3,1207,3621
T023428,2023-12-04,1672,Male,42,Books,2,3218,6436
T023429,2023-12-17,5639,Female,63,Books,4,1286,5144
T023430,2023-05-27,4138,Female,69,Groceries,4,1779,7116
T023431,2023-01-25,5794,Male,44,Sports,2,2399,4798
T023432,2024-07-29,4646,Female,26,Beauty,9,1346,12114
T023433,2023-02-03,11554,Female,58,Sports,1,4500,4500
T023434,2023-01-08,11257,Female,64,Books,1,4183,4183
T023435,2025-09-20,5296,Female,67,Fashion,8,1266,10128
T023436,2024-06-03,1022,Female,35,Groceries,2,2306,4612
T023437,2024-12-15,9767,Male,33,Home,1,4024,4024
T023438,2025-02-20,1674,Male,55,Home,6,2329,13974
T023439,2024-04-06,5807,Male,64,Sports,3,1734,5202
T023440,2025-04-26,7353,Female,51,Electronics,3,3574,10722
T023441,2024-08-17,4432,Female,42,Electronics,8,3818,30544
T023442,2025-07-24,2810,Male,54,Electronics,3,1943,5829
T023443,2023-07-28,9201,Male,28,Home,5,3012,15060
T023444,2023-11-04,10807,Male,62,Beauty,9,1862,16758
T023445,2025-09-18,3482,Male,41,Electronics,5,1445,7225
T023446,2023-02-01,10500,Male,59,Sports,4,2600,10400
T023447,2024-07-07,11321,Female,50,Home,10,548,5480
T023448,2023-02-22,4121,Male,56,Sports,8,2546,20368
T023449,2025-05-04,7264,Male,38,Home,2,4034,8068
T023450,2025-09-05,11483,Male,18,Fashion,5,1280,6400
T023451,2025-03-08,2508,Female,52,Books,9,701,6309
T023452,2023-03-16,1927,Female,66,Books,4,4759,19036
T023453,2023-12-19,10782,Male,60,Beauty,2,93,186
T023454,2023-10-16,1153,Male,39,Home,9,4172,37548
T023455,2024-07-22,9183,Male,22,Fashion,4,3495,13980
T023456,2023-10-06,11379,Female,70,Fashion,7,681,4767
T023457,2025-06-18,9130,Female,23,Electronics,2,4026,8052
T023458,2025-02-02,4869,Male,57,Beauty,8,2231,17848
T023459,2024-06-18,8958,Female,68,Electronics,4,2622,10488
T023460,2024-08-23,4266,Female,19,Home,4,436,1744
T023461,2023-09-24,6696,Male,32,Books,3,4869,14607
T023462,2024-10-07,11192,Female,32,Electronics,2,4743,9486
T023463,2024-06-10,7491,Male,20,Groceries,8,2490,19920
T023464,2024-04-21,1919,Female,56,Fashion,5,4391,21955
T023465,2025-08-21,1059,Male,61,Electronics,6,4314,25884
T023466,2024-10-15,10247,Male,36,Fashion,10,4205,42050
T023467,2024-09-09,7945,Male,39,Beauty,7,2629,18403
T023468,2024-03-16,10015,Female,28,Home,1,237,237
T023469,2024-07-31,6906,Male,64,Home,10,2909,29090
T023470,2025-03-08,10481,Male,66,Beauty,3,2987,8961
T023471,2024-06-27,11536,Male,51,Groceries,8,2291,18328
T023472,2025-07-04,5390,Male,33,Books,9,2485,22365
T023473,2025-04-24,2663,Male,23,Sports,2,189,378
T023474,2024-09-02,7123,Male,62,Sports,2,4671,9342
T023475,2025-07-30,7357,Female,26,Beauty,6,3250,19500
T023476,2023-01-17,3274,Male,65,Beauty,6,2733,16398
T023477,2024-11-23,2678,Male,24,Sports,2,3337,6674
T023478,2024-06-04,6874,Male,34,Sports,6,4076,24456
T023479,2025-08-24,7592,Male,36,Beauty,2,576,1152
T023480,2024-03-30,1073,Male,60,Electronics,1,1806,1806
T023481,2023-03-16,11860,Male,28,Beauty,7,1531,10717
T023482,2024-02-24,5872,Male,22,Home,1,1803,1803
T023483,2024-02-11,10124,Female,69,Fashion,5,540,2700
T023484,2024-07-10,1151,Male,18,Fashion,5,2629,13145
T023485,2025-09-26,8008,Female,51,Home,10,1149,11490
T023486,2023-10-08,9472,Female,64,Beauty,4,3190,12760
T023487,2024-06-12,11943,Male,70,Beauty,3,2094,6282
T023488,2023-07-02,6754,Male,28,Fashion,1,1292,1292
T023489,2024-12-03,3635,Female,22,Fashion,6,581,3486
T023490,2024-05-25,1616,Female,49,Groceries,10,2196,21960
T023491,2024-08-17,10195,Male,27,Sports,10,1582,15820
T023492,2025-04-11,7652,Male,27,Electronics,3,2947,8841
T023493,2023-12-28,8115,Male,36,Home,10,1516,15160
T023494,2024-08-12,9058,Female,23,Beauty,7,3125,21875
T023495,2024-11-23,7820,Male,34,Fashion,5,1015,5075
T023496,2025-01-23,2313,Male,53,Sports,8,2203,17624
T023497,2024-06-26,4351,Male,43,Groceries,9,1665,14985
T023498,2025-06-20,5885,Male,32,Electronics,4,3781,15124
T023499,2023-12-23,2609,Female,49,Home,3,4439,13317
T023500,2023-08-08,1706,Male,52,Electronics,1,4180,4180
T023501,2023-08-18,1693,Female,68,Sports,1,544,544
T023502,2025-04-21,2972,Female,27,Electronics,3,1231,3693
T023503,2025-07-30,8881,Male,28,Home,6,4166,24996
T023504,2025-08-18,2099,Female,51,Books,6,85,510
T023505,2025-02-13,9967,Female,60,Home,1,2344,2344
T023506,2023-09-13,5973,Male,49,Groceries,10,1196,11960
T023507,2023-07-10,10974,Male,41,Sports,2,537,1074
T023508,2025-04-06,1038,Male,31,Books,10,3758,37580
T023509,2024-03-10,2808,Male,42,Fashion,3,2600,7800
T023510,2023-05-11,10911,Female,22,Books,1,1525,1525
T023511,2023-12-18,11002,Female,69,Home,7,4662,32634
T023512,2024-10-31,8563,Male,22,Fashion,8,1909,15272
T023513,2023-06-24,2186,Male,64,Electronics,4,601,2404
T023514,2025-02-23,7233,Male,48,Books,9,995,8955
T023515,2023-04-19,2792,Male,42,Home,1,280,280
T023516,2023-06-08,7469,Female,65,Home,4,581,2324
T023517,2023-09-30,8957,Female,41,Fashion,1,2225,2225
T023518,2023-03-14,7046,Male,70,Books,2,3904,7808
T023519,2023-04-05,7345,Male,54,Books,4,1714,6856
T023520,2024-04-19,10095,Male,44,Sports,10,4699,46990
T023521,2024-06-16,7904,Female,30,Home,4,228,912
T023522,2025-01-10,5594,Male,31,Books,10,4509,45090
T023523,2023-10-11,5789,Male,61,Beauty,7,3209,22463
T023524,2025-08-09,7339,Female,48,Sports,6,4337,26022
T023525,2025-01-15,4388,Female,53,Books,5,2961,14805
T023526,2023-05-22,8772,Male,23,Books,2,3054,6108
T023527,2024-10-02,11442,Male,42,Groceries,9,3433,30897
T023528,2024-08-03,2565,Female,26,Electronics,3,1358,4074
T023529,2023-02-22,10947,Male,47,Books,1,2668,2668
T023530,2025-05-10,1403,Female,41,Fashion,9,3632,32688
T023531,2023-07-30,10879,Male,31,Electronics,8,558,4464
T023532,2024-03-05,4331,Male,68,Books,1,2774,2774
T023533,2024-02-25,5196,Female,35,Home,5,2805,14025
T023534,2023-02-15,7805,Female,34,Books,7,4981,34867
T023535,2023-10-19,3784,Female,27,Fashion,8,485,3880
T023536,2024-04-07,10357,Female,49,Beauty,9,1255,11295
T023537,2025-03-18,4910,Male,70,Electronics,1,4943,4943
T023538,2023-06-20,2525,Male,20,Books,2,1845,3690
T023539,2023-11-05,9641,Female,67,Books,5,3397,16985
T023540,2023-11-23,4424,Female,53,Fashion,5,4229,21145
T023541,2025-06-15,3598,Male,26,Home,10,3341,33410
T023542,2025-03-28,7248,Male,44,Electronics,3,546,1638
T023543,2025-01-14,5715,Female,35,Books,6,4212,25272
T023544,2024-09-03,5500,Male,31,Beauty,2,3777,7554
T023545,2023-10-03,1918,Female,44,Fashion,8,2963,23704
T023546,2024-10-05,5046,Female,23,Electronics,3,469,1407
T023547,2024-09-18,11950,Female,23,Electronics,8,3800,30400
T023548,2023-11-22,6349,Female,45,Fashion,7,2046,14322
T023549,2024-04-30,11840,Male,21,Groceries,7,3307,23149
T023550,2025-08-19,6279,Male,66,Home,9,2013,18117
T023551,2024-10-25,3649,Male,54,Books,1,3510,3510
T023552,2025-06-11,5887,Female,30,Sports,7,4252,29764
T023553,2023-06-09,4134,Female,52,Home,9,1681,15129
T023554,2024-05-06,11604,Male,62,Sports,9,1274,11466
T023555,2024-10-25,2180,Female,64,Fashion,9,1752,15768
T023556,2023-07-24,5095,Male,54,Home,4,3460,13840
T023557,2023-03-20,11148,Male,22,Groceries,3,1691,5073
T023558,2023-03-20,9477,Male,53,Electronics,9,968,8712
T023559,2023-10-03,9850,Male,22,Books,9,2611,23499
T023560,2023-05-11,7118,Male,26,Sports,6,2483,14898
T023561,2025-02-01,7988,Male,52,Beauty,10,603,6030
T023562,2024-02-28,1535,Female,68,Books,7,2864,20048
T023563,2025-07-06,5110,Male,25,Groceries,3,3321,9963
T023564,2023-04-13,2434,Female,51,Groceries,5,2405,12025
T023565,2024-07-15,11250,Male,40,Home,10,1279,12790
T023566,2023-02-15,4111,Male,21,Sports,10,1011,10110
T023567,2025-07-21,9372,Female,49,Electronics,6,2856,17136
T023568,2023-12-29,7301,Male,30,Books,9,3701,33309
T023569,2024-06-10,10650,Female,45,Books,8,1525,12200
T023570,2024-08-16,1397,Male,21,Sports,4,1566,6264
T023571,2024-08-17,4544,Male,19,Books,2,1914,3828
T023572,2024-10-15,10321,Female,43,Sports,1,3523,3523
T023573,2024-06-25,8248,Female,31,Home,7,1783,12481
T023574,2023-05-14,3868,Female,30,Fashion,2,1084,2168
T023575,2024-09-04,3949,Female,21,Electronics,5,3527,17635
T023576,2023-02-02,10496,Male,35,Sports,8,1356,10848
T023577,2024-08-22,10027,Female,49,Sports,3,3162,9486
T023578,2023-01-10,4571,Male,58,Electronics,1,2146,2146
T023579,2025-08-06,4841,Male,54,Books,5,2836,14180
T023580,2024-01-09,9944,Female,59,Electronics,8,451,3608
T023581,2025-01-26,3382,Male,60,Sports,3,414,1242
T023582,2023-08-24,1335,Male,46,Fashion,1,4594,4594
T023583,2025-02-03,11862,Male,19,Fashion,2,3082,6164
T023584,2024-09-01,5472,Female,29,Home,2,3002,6004
T023585,2024-03-27,2744,Male,58,Books,8,4066,32528
T023586,2023-07-15,7118,Male,20,Groceries,9,271,2439
T023587,2025-05-30,3003,Male,60,Groceries,6,2245,13470
T023588,2024-01-10,4250,Male,68,Groceries,7,2708,18956
T023589,2023-01-25,1548,Male,45,Electronics,10,2924,29240
T023590,2025-03-12,9691,Male,18,Beauty,2,3801,7602
T023591,2025-01-14,3155,Male,49,Groceries,9,1475,13275
T023592,2024-05-14,10433,Male,20,Electronics,4,1199,4796
T023593,2023-09-12,1626,Male,65,Beauty,9,453,4077
T023594,2024-07-22,5473,Female,36,Groceries,6,4747,28482
T023595,2025-08-05,7342,Male,54,Fashion,7,4964,34748
T023596,2023-04-19,10897,Female,48,Fashion,8,3470,27760
T023597,2025-05-23,9135,Male,63,Groceries,3,3946,11838
T023598,2025-01-06,3954,Male,48,Beauty,4,3958,15832
T023599,2025-08-07,8893,Female,42,Books,7,3556,24892
T023600,2024-10-13,1918,Male,36,Home,4,4593,18372
T023601,2023-12-02,2814,Female,57,Books,3,2890,8670
T023602,2024-03-16,7670,Female,22,Sports,10,220,2200
T023603,2025-06-26,7453,Female,57,Groceries,1,1270,1270
T023604,2023-12-28,6719,Male,30,Fashion,1,1462,1462
T023605,2023-03-06,10453,Female,42,Sports,9,2532,22788
T023606,2025-08-09,6123,Female,29,Books,10,4434,44340
T023607,2024-08-04,11259,Female,51,Groceries,10,274,2740
T023608,2023-06-28,5685,Female,34,Home,1,1196,1196
T023609,2023-05-04,10657,Male,66,Beauty,5,203,1015
T023610,2024-03-19,9493,Female,23,Electronics,10,1161,11610
T023611,2023-12-30,6557,Male,66,Books,6,2906,17436
T023612,2025-01-09,7022,Male,40,Books,2,4206,8412
T023613,2025-09-20,4564,Male,33,Electronics,6,512,3072
T023614,2024-02-11,10274,Female,55,Beauty,1,1394,1394
T023615,2023-01-19,6563,Male,49,Home,8,4385,35080
T023616,2024-04-26,1910,Male,22,Beauty,8,4682,37456
T023617,2023-05-27,8127,Female,55,Fashion,9,1020,9180
T023618,2023-07-07,7787,Female,34,Electronics,2,464,928
T023619,2025-03-14,3603,Female,60,Home,3,2428,7284
T023620,2024-09-13,10511,Female,54,Home,1,3261,3261
T023621,2023-10-22,6796,Male,47,Home,8,3210,25680
T023622,2025-05-01,9879,Female,38,Beauty,2,343,686
T023623,2024-06-02,11234,Female,22,Fashion,4,577,2308
T023624,2025-05-28,11794,Male,38,Electronics,3,4649,13947
T023625,2024-12-22,10752,Male,31,Books,4,2957,11828
T023626,2024-08-28,8577,Male,32,Sports,3,2398,7194
T023627,2023-11-07,2903,Female,23,Groceries,7,1807,12649
T023628,2023-09-08,4596,Male,41,Books,10,1909,19090
T023629,2024-09-14,7061,Male,60,Home,4,533,2132
T023630,2024-08-24,5894,Female,31,Groceries,10,363,3630
T023631,2024-03-13,8733,Female,27,Home,9,4411,39699
T023632,2023-09-05,10546,Female,52,Fashion,6,4082,24492
T023633,2025-09-02,5244,Male,19,Electronics,3,419,1257
T023634,2025-03-03,2720,Female,33,Fashion,5,1665,8325
T023635,2023-06-11,7964,Female,69,Groceries,6,1989,11934
T023636,2025-07-20,4528,Female,27,Groceries,2,4599,9198
T023637,2024-10-01,1895,Male,35,Electronics,4,2247,8988
T023638,2023-06-16,3021,Male,47,Sports,10,3169,31690
T023639,2024-01-26,10587,Male,58,Electronics,1,4444,4444
T023640,2025-08-26,8245,Male,40,Sports,5,2704,13520
T023641,2024-04-18,1905,Male,36,Home,6,1286,7716
T023642,2025-03-24,9785,Male,19,Electronics,8,4766,38128
T023643,2024-08-29,1391,Female,58,Beauty,2,3233,6466
T023644,2023-11-18,2936,Female,40,Groceries,10,3730,37300
T023645,2024-11-22,2737,Female,18,Home,4,1391,5564
T023646,2023-10-02,4258,Female,51,Home,2,2952,5904
T023647,2024-06-21,2424,Male,30,Sports,6,1219,7314
T023648,2023-01-16,4098,Male,68,Groceries,10,2655,26550
T023649,2024-05-30,1211,Male,40,Books,2,2810,5620
T023650,2023-10-29,1983,Female,36,Electronics,9,158,1422
T023651,2023-10-14,9642,Female,59,Home,6,3811,22866
T023652,2023-02-03,5715,Female,61,Sports,3,4667,14001
T023653,2025-08-28,11712,Female,20,Fashion,8,2001,16008
T023654,2023-01-16,8306,Female,36,Books,7,3482,24374
T023655,2025-06-23,5167,Male,57,Groceries,1,144,144
T023656,2023-01-23,4677,Male,40,Sports,6,4083,24498
T023657,2023-06-28,4084,Female,38,Electronics,2,4426,8852
T023658,2025-07-02,8753,Female,33,Fashion,4,1778,7112
T023659,2024-04-20,4136,Female,31,Electronics,10,2730,27300
T023660,2023-10-08,8425,Female,21,Beauty,7,2273,15911
T023661,2024-06-30,6588,Female,34,Sports,1,4185,4185
T023662,2025-05-07,10209,Female,35,Sports,10,4975,49750
T023663,2023-04-15,4146,Female,33,Home,1,1238,1238
T023664,2023-08-06,2392,Male,60,Beauty,6,2263,13578
T023665,2023-11-19,6225,Female,37,Beauty,6,1534,9204
T023666,2025-07-25,8810,Male,28,Electronics,8,4322,34576
T023667,2024-04-10,11766,Female,53,Beauty,10,3599,35990
T023668,2023-03-21,9597,Male,18,Beauty,5,1792,8960
T023669,2023-07-04,7288,Female,56,Sports,1,2787,2787
T023670,2024-04-30,10898,Female,48,Sports,4,2223,8892
T023671,2023-06-04,7359,Male,48,Groceries,7,4569,31983
T023672,2024-04-14,11894,Male,23,Home,3,2869,8607
T023673,2024-07-17,7516,Female,26,Books,5,1303,6515
T023674,2025-09-14,8031,Male,38,Sports,8,238,1904
T023675,2023-01-12,3569,Female,42,Home,6,2507,15042
T023676,2023-04-24,11842,Female,26,Home,6,1954,11724
T023677,2023-03-17,5433,Male,23,Fashion,4,1803,7212
T023678,2023-09-09,7471,Female,52,Sports,10,4009,40090
T023679,2023-02-28,9692,Female,42,Books,5,4214,21070
T023680,2025-08-28,11827,Male,46,Electronics,2,2797,5594
T023681,2023-12-12,11320,Female,43,Fashion,7,3833,26831
T023682,2023-10-27,1460,Male,21,Beauty,1,2195,2195
T023683,2023-08-26,8927,Male,20,Electronics,5,4434,22170
T023684,2024-10-11,10914,Female,34,Home,2,3020,6040
T023685,2024-09-21,10520,Male,62,Groceries,9,4131,37179
T023686,2023-08-03,7466,Male,43,Groceries,8,4850,38800
T023687,2025-07-20,4691,Female,52,Home,9,2776,24984
T023688,2024-03-19,8669,Male,38,Fashion,8,2445,19560
T023689,2025-03-08,2155,Male,26,Home,7,1781,12467
T023690,2024-01-12,11650,Female,41,Beauty,6,4764,28584
T023691,2025-01-27,1826,Female,20,Groceries,4,3606,14424
T023692,2024-07-19,9956,Female,23,Fashion,8,2751,22008
T023693,2023-10-02,10332,Male,43,Home,3,4151,12453
T023694,2025-09-07,7180,Male,36,Beauty,1,2165,2165
T023695,2023-03-26,8919,Male,50,Electronics,4,4590,18360
T023696,2024-08-04,6321,Male,18,Electronics,5,4800,24000
T023697,2024-11-05,9708,Male,41,Electronics,9,3316,29844
T023698,2023-09-04,6363,Female,64,Beauty,6,2960,17760
T023699,2025-05-28,2477,Male,19,Sports,1,758,758
T023700,2025-04-15,10952,Male,49,Electronics,4,4681,18724
T023701,2025-01-10,3616,Male,53,Groceries,8,4338,34704
T023702,2025-01-28,5602,Female,52,Beauty,3,148,444
T023703,2024-03-03,4817,Male,57,Fashion,3,4108,12324
T023704,2024-12-13,6361,Female,51,Books,5,4819,24095
T023705,2025-04-19,11204,Female,27,Books,3,921,2763
T023706,2024-02-27,3603,Male,69,Sports,5,3635,18175
T023707,2024-04-05,11561,Female,56,Fashion,3,3208,9624
T023708,2024-10-20,4919,Male,21,Electronics,4,3594,14376
